Licence Num,Licensee,Trading As,Category,Trading Hours,After 11 pm,Suburb,Latitude,Longitude,Postal Address,Postal Suburb,Postal Postcode,Council,Region,Metro/Regional,Gaming,geom,geom_suburb
32271128,VERSACHI'S FOOD & BEVERAGE PTY LTD,VERSACHIS,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,SOUTH YARRA,-37.838712,144.99072900000002,129 TOORAK ROAD,SOUTH YARRA,3141,STONNINGTON CITY COUNCIL,Metro South,Metro,N,POINT (144.990729 -37.838712),Stonnington - Prahran
32271194,PARK HYE SOON,MR LEE,On-Premises Licence,Ordinary trading hours,Trading to 11PM,WEST MELBOURNE,-37.806059000000005,144.9556904,181 VICTORIA STREET,WEST MELBOURNE,3003,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9556904 -37.806059),Port Phillip - West
32271372,MEHRA & DANG PTY LTD,THE DENN,Restaurant and cafe Licence,Trading to 1am,Trading to 1AM,NORTHCOTE,-37.779405,144.996777,1107 / 673 LATROBE STREET,DOCKLANDS,3008,DAREBIN CITY COUNCIL,Metro North,Metro,N,POINT (144.996777 -37.779405),Darebin- Northcote
32271437,RICHMOND TIMOTHY,LONGPLAY,On-Premises Licence,Trading to 1am,Trading to 1AM,FITZROY NORTH,-37.780412,144.986599,318 ST GEORGES ROAD,FITZROY NORTH,3068,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.986599 -37.780412),Yarra - North
32271487,ATLANTIC PACIFIC PTY LTD,COMMODITY CAFE,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,SOUTH MELBOURNE,-37.83962103,144.97720680000003,310/12 ORMOND BLVD,BUNDOORA,3083,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9772068 -37.83962103),Port Phillip - West
32271584,K & G GHUMAN PTY LTD,FITZ CURRY CAFE,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,FITZROY,-37.79826723,144.9762345,44 JOHNSTON STREET,FITZROY,3065,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.9762345 -37.79826723),Yarra - North
32271623,STRIKE AUSTRALIA PTY LTD,STRIKE CITY,Late night (on-premises) Licence,Trading to 3am,Trading to 3AM,MELBOURNE,-37.81100670000001,144.9658794,90-94 NICHOLSON STREET,ABBOTSFORD,3067,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9658794 -37.8110067),Melbourne - Inner
32271657,ITALIAN TUCKER PTY LTD,'PASQUALE M',On-Premises Licence,Ordinary trading hours,Trading to 11PM,ROSANNA,-37.738045,145.073834,248-250 LOWER PLENTY ROAD,ROSANNA,3084,BANYULE CITY COUNCIL,Metro North,Metro,N,POINT (145.073834 -37.738045),Banyule - Heidelberg
32271827,JOYUAN ENTERPRISE (AUSTRALIA) PTY LTD,@ RICE CAFE & BAR,On-Premises Licence,Ordinary trading hours,Trading to 11PM,MELBOURNE,-37.83552036,144.9756144,1/94 BRUCE STREET,MOUNT WAVERLEY,3149,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9756144 -37.83552036),Port Phillip - West
32272409,YAKINIKU RESTAURANT PTY LTD,SHOYA RESTAURANT,Late night (on-premises) Licence,Trading to 3am,Trading to 3AM,MELBOURNE,-37.81175259,144.969119,25 MARKET LANE,MELBOURNE,3000,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.969119 -37.81175259),Melbourne - Inner
32272459,MEAT ME SOUVLAKERI GRILL HOUSE PTY LTD,MEAT ME SOUVLAKERI GRILL HOUSE,Restaurant and cafe Licence,Trading to 1am,Trading to 1AM,OAKLEIGH,-37.8995814,145.08981819999997,23 EATON STREET,OAKLEIGH,3166,MONASH CITY COUNCIL,Metro East,Metro,N,POINT (145.0898182 -37.8995814),Monash - South-West
32272564,SOVEREIGN HOTEL GROUP PTY LTD,FEDDISH BAR & RESTAURANT,Late night (on-premises) Licence,Trading to 3am,Trading to 3AM,MELBOURNE,-37.81776179999999,144.9688154,PO BOX 100 FLINDERS LANE,MELBOURNE,8009,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9688154 -37.8177618),Port Phillip - West
32272661,VALEWOOD PROPERTY PTY LTD,MUSASHI RAMEN,Restaurant and cafe Licence,Trading to 3am,Trading to 3AM,MELBOURNE,-37.81222116,144.9675499,181 RUSSELL STREET,MELBOURNE,3000,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9675499 -37.81222116),Melbourne - Inner
32272768,SJG RESTAURANT PTY LTD,GIARDINO PIZZA & PASTA,Restaurant and cafe Licence,Trading to 1am,Trading to 1AM,ELSTERNWICK,-37.885913,145.01261,548-550 GLENHUNTLY ROAD,ELSTERNWICK,3185,GLEN EIRA CITY COUNCIL,Metro South,Metro,N,POINT (145.01261 -37.885913),Glen Eira - Caulfield
32272784,NETWORK'D PTY LTD,ANTIQUE BAR,Late night (on-premises) Licence,Trading to 3am,Trading to 3AM,ELSTERNWICK,-37.884192999999996,144.998841,218 GLENHUNTLY ROAD,ELSTERNWICK,3185,GLEN EIRA CITY COUNCIL,Metro South,Metro,N,POINT (144.998841 -37.884193),Glen Eira - Caulfield
32273015,SINGH JAGJIT,SINGH JAGJIT,On-Premises Licence,Ordinary trading hours,Trading to 11PM,OAKLEIGH,-37.898776,145.088961,14 ATHERTON ROAD,OAKLEIGH,3166,MONASH CITY COUNCIL,Metro East,Metro,N,POINT (145.088961 -37.898776),Monash - South-West
32273120,RICEBERRY RESTAURANT PTY LTD,RICEBERRY RESTAURANT,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,EDITHVALE,-38.03970644,145.1091751,260 NEPEAN HWY,CHELSEA,3196,KINGSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.1091751 -38.03970644),Kingston - South
32273138,ZHANG YI MIN,ALL SEASONS DUMPLING RESTAURANT,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,OAKLEIGH,-37.900123,145.09086000000002,39 PORTMAN STREET,OAKLEIGH,3166,MONASH CITY COUNCIL,Metro East,Metro,N,POINT (145.09086 -37.900123),Monash - South-West
32273219,DAVIS SOPHIE EMMA,WABISABI,On-Premises Licence,Trading to 1am,Trading to 1AM,COLLINGWOOD,-37.805562,144.98335,94 SMITH STREET,COLLINGWOOD,3066,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.98335 -37.805562),Yarra - North
32273269,ILIC GORDANA,SOKACE COFFEE BAR & GRILL,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,ST ALBANS,-37.743856,144.798058,SHOPS 6 & 7 346 MAIN ROAD WEST,ST ALBANS,3021,BRIMBANK CITY COUNCIL,Metro West,Metro,N,POINT (144.798058 -37.743856),Brimbank  - Keilor
32273366,GRUB FOOD VAN PTY LTD,GRUBB FOOD VAN PTY LTD,On-Premises Licence,Ordinary trading hours,Trading to 11PM,FITZROY,-37.80118718,144.9774448,87-89 MOOR STREET,FITZROY,3065,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.9774448 -37.80118718),Yarra - North
32273714,VICTORIA HARBOURSIDE KITCHEN PTY LTD,THE HARBOUR KITCHEN,On-Premises Licence,Trading to 1am,Trading to 1AM,MELBOURNE,-37.819189,144.9452688,"SHOP 1, VICTORIA HARBOUR 800 BOURKE STREET",MELBOURNE,3000,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9452688 -37.819189),Melbourne - Southbank - Docklands
32273764,SMITH STREET TRADER PTY LTD,SMITH STREET TRADER,On-Premises Licence,Trading to 1am,Trading to 1AM,FITZROY,-37.799338,144.984041,PO BOX 1125,COLLINGWOOD,3066,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.984041 -37.799338),Yarra - North
32273798,PORCELAIN PALAIS PTY LTD,PORCELAIN PALAIS PTY LTD,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,FITZROY,-37.79825374,144.9759737,25 HUNTINGFIELD ROAD,MIDDLE BRIGHTON,3186,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.9759737 -37.79825374),Yarra - North
32273829,Y & S MONASH PTY LTD,CINQUE LIRE,On-Premises Licence,Ordinary trading hours,Trading to 11PM,MONASH UNIVERSITY,-37.9140006,145.1348669,"BUILDING 75, WEST RING ROAD MONASH UNIVERSITY",MONASH UNIVERSITY,3800,MONASH CITY COUNCIL,Metro East,Metro,N,POINT (145.1348669 -37.9140006),Monash - South-West
32273837,NGOC MAI PTY LTD,CHOCOLATE FROG CAFE,On-Premises Licence,Ordinary trading hours,Trading to 11PM,MELBOURNE,-37.816601899999995,144.9542004,911/668 BOURKE STREET,MELBOURNE,3000,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9542004 -37.8166019),Melbourne - Inner
32266115,RENX PTY LTD,GOURMET GIRL - FINE FOOD CATERING,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,BLACKBURN,-37.821345,145.1418,21 SALISBURY AVENUE,BLACKBURN,3130,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.1418 -37.821345),Whitehorse  - Nunawading W.
32266262,PCLT PTY LTD,PEKING DUCK DYNASTY,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,CROYDON,-37.796431,145.281329,10 BRIARWOOD COURT,CROYDON,3136,MAROONDAH CITY COUNCIL,Metro East,Metro,N,POINT (145.281329 -37.796431),Maroondah - Croydon
32266408,MARIN ADRIAN GERTRUD,PELAGOS GREEK TAVERN & RESTAURANT,Restaurant and cafe Licence,Trading to 1am,Trading to 1AM,HAMPTON,-37.939999,145.001834,5 HAYDEN AVENUE,FRANKSTON,3199,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (145.001834 -37.939999),Bayside  - South
32266759,ANH & TAN PTY LTD,TWO LITTLE PIGS CHARCUTERIE AND GRIND,On-Premises Licence,Ordinary trading hours,Trading to 11PM,BRUNSWICK,-37.774484,144.96104499999998,40 DULCIE STREET,SUNSHINE,3020,MORELAND CITY COUNCIL,Metro North,Metro,N,POINT (144.961045 -37.774484),Moreland - Brunswick
32266929,GIALOUSIS NOMINEES PTY LTD,181 DOMAIN CAFE BAR,On-Premises Licence,Ordinary trading hours,Trading to 11PM,SOUTH YARRA,-37.83426083,144.9820346,181 DOMAIN ROAD,SOUTH YARRA,3141,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9820346 -37.83426083),Port Phillip - West
32267006,SIVOM PTY LTD,ROTI BOTI INDIAN RESTAURANT,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,HAMPTON,-37.932021999999996,145.003302,179 KEYLANA DRIVE,KEYSBOROUGH,3173,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (145.003302 -37.932022),Bayside  - South
32267030,CHISELLHURST PTY LTD,INGLEWOOD ESTATE,On-Premises Licence,Trading to 12 midnight,Trading to Midnight,KANGAROO GROUND,-37.702299,145.21019099999998,PO BOX 232,KANGAROO GROUND,3097,NILLUMBIK SHIRE COUNCIL,Metro North,Metro,N,POINT (145.210191 -37.702299),Nillumbik - South
32267056,LIMPITIGRANON PICHIT,KAO GAENG HOT POT & SHABU,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,SPRINGVALE,-37.94838879,145.15118230000002,SHOP 14/22-38 QUEENS AVE,SPRINGVALE,3171,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,N,POINT (145.1511823 -37.94838879),Gr. Dandenong Bal
32267200,NKD GROUP PTY LTD,NEW KUM DEN CHINESE RESTAURANT,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,MELBOURNE,-37.81163508,144.9670094,7-9 WARATAH PLACE,MELBOURNE,3000,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9670094 -37.81163508),Melbourne - Inner
32267307,DN & HR PTY LTD,PHO THANG LONG,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,SOUTHBANK,-37.8292732,144.9591216,23 ELM GROVE,SPRINGVALE,3171,PORT PHILLIP CITY COUNCIL,Metro South,Metro,N,POINT (144.9591216 -37.8292732),Port Phillip - West
32267373,LONG TRAN PROPRIETARY LIMITED,PHO MINH LONG RESTAURANT,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,MITCHAM,-37.816291,145.191708,475 WHITEHORSE ROAD,MITCHAM,3132,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.191708 -37.816291),Whitehorse - Nunawading E.
32267438,ANISIM PTY LTD,THE COFFEE CLUB KNOX OZONE,Restaurant and cafe Licence,Trading to 1am,Trading to 1AM,WANTIRNA SOUTH,-37.869099,145.23893600000002,"SHOP 2226, GRND FLOOR (O-ZONE) KNOX CITY SHOPPING KNOX CITY SHOPPING CENTRE",WANTIRNA SOUTH,3152,KNOX CITY COUNCIL,Metro East,Metro,N,POINT (145.238936 -37.869099),Knox - North-West
32267446,ELITE ENTERTAINMENT GROUP PTY LTD,LOU LOU,Late night (on-premises) Licence,Trading to 5am,Trading to 5AM,WANTIRNA SOUTH,-37.868759399999995,145.2399367,"SHOP 2217, (O-ZONE) KNOX CITY SHOPPING CENTRE",WANTIRNA SOUTH,3152,KNOX CITY COUNCIL,Metro East,Metro,N,POINT (145.2399367 -37.8687594),Knox - North-West
32267519,FINN FISH PTY LTD,RED SALMON,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,WANTIRNA SOUTH,-37.869099,145.23893600000002,"SHOP 2223, (O-ZONE) KNOX CITY SHOPPING CENTRE",WANTIRNA SOUTH,3152,KNOX CITY COUNCIL,Metro East,Metro,N,POINT (145.238936 -37.869099),Knox - North-West
32267535,TRIOS PTY LTD,TIME OUT CAFE,On-Premises Licence,Trading to 1am,Trading to 1AM,MELBOURNE,-37.81776179999999,144.9688154,ATTN: DAVID ELIA PO BOX 601,ESSENDON,3040,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9688154 -37.8177618),Port Phillip - West
32267608,LUYANG DUMPLING HOUSE PTY LTD,LUYANG DUMPLING HOUSE,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,BOX HILL,-37.81843875,145.12354059999998,617 STATION STREET,BOX HILL,3128,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.1235406 -37.81843875),Whitehorse - Box Hill
32267666,XYDIAS NIKOLAOS,SPARTA PLACE,On-Premises Licence,Trading to 1am,Trading to 1AM,BRUNSWICK,-37.76611,144.962501,510-512 SYDNEY ROAD,BRUNSWICK,3056,MORELAND CITY COUNCIL,Metro North,Metro,N,POINT (144.962501 -37.76611),Moreland - Brunswick
32267682,CUTTING EDGE ENTERPRISES (AUSTRALIA) PTY LTD,ALL SMILES NEW QUAY DOCKLANDS,Restaurant and cafe Licence,Trading to 1am,Trading to 1AM,DOCKLANDS,-37.815296999999994,144.941328,PO BOX 6084 BEDFORD RD,RINGWOOD EAST,3135,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.941328 -37.815297),Melbourne - Southbank - Docklands
32267802,BERTH RESTAURANT & BAR PTY LTD,BERTH RESTAURANT BAR CAFE,Late night (on-premises) Licence,Trading to 5am,Trading to 5AM,DOCKLANDS,-37.81510409,144.94181609999998,45 NEW QUAY PROMENADE,DOCKLANDS,3008,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9418161 -37.81510409),Melbourne - Southbank - Docklands
32267878,JNT PARTNERS PTY LTD,KUN YAO THAI RESTAURANT,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,PATTERSON LAKES,-38.068426,145.142605,SHOP 3 & 5A HARBOUR PLAZA SHOPPING CENTRE,PATTERSON LAKES,3197,KINGSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.142605 -38.068426),Kingston - South
32268028,WINAYE PTY LTD,ONE O THREE CAFE TAPAS BAR,On-Premises Licence,Ordinary trading hours,Trading to 11PM,MOONEE PONDS,-37.766855,144.92105700000002,103 PUCKLE STREET,MOONEE PONDS,3039,MOONEE VALLEY CITY COUNCIL,Metro West,Metro,N,POINT (144.921057 -37.766855),Moonee Valley - Essendon
32268036,GOLD SEED HOUSE PTY LTD,MINT-O-MUSTARD,Restaurant and cafe Licence,Trading to 1am,Trading to 1AM,DOCKLANDS,-37.814473,144.942432,42 NEWQUAY PROMENADE,DOCKLANDS,3008,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.942432 -37.814473),Melbourne - Southbank - Docklands
32268052,UITGANG 3121 PTY LTD,UITGANG BAR,Late night (on-premises) Licence,Trading to 3am,Trading to 3AM,RICHMOND,-37.819404,145.004989,44 BANGALAY AVENUE,FRANKSTON SOUTH,3199,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (145.004989 -37.819404),Yarra - Richmond
32268230,LE TAN MINH,CAFE MAMBO,On-Premises Licence,Ordinary trading hours,Trading to 11PM,SUNSHINE,-37.7810465,144.8318068,"SHOP 8, SUNSHINE MARKET PLACE HARVESTER ROAD",SUNSHINE,3020,BRIMBANK CITY COUNCIL,Metro West,Metro,N,POINT (144.8318068 -37.7810465),Brimbank - Sunshine
32268329,PC & ZJ PTY LTD,610 CAFE,On-Premises Licence,Ordinary trading hours,Trading to 11PM,MELBOURNE,-37.85193754,144.9808146,SHOP T1 610 ST KILDA ROAD,MELBOURNE,3004,PORT PHILLIP CITY COUNCIL,Metro South,Metro,N,POINT (144.9808146 -37.85193754),Port Phillip - St Kilda
32268379,COYLE BEN,DANCING DOG CAFE,On-Premises Licence,Trading to 1am,Trading to 1AM,FOOTSCRAY,-37.80225,144.897519,42 ALBERT STREET,FOOTSCRAY,3011,MARIBYRNONG CITY COUNCIL,Metro West,Metro,N,POINT (144.897519 -37.80225),Maribyrnong
32268549,URBAN ST KILDA PTY LTD,RYDGES ST KILDA,Late night (on-premises) Licence,Trading 24 hours,Trading 24 Hours,ST KILDA,-37.861705,144.974671,35-37 FITZROY STREET,ST KILDA,3182,PORT PHILLIP CITY COUNCIL,Metro South,Metro,N,POINT (144.974671 -37.861705),Port Phillip - St Kilda
32268638,TRAJCEVSKI ZORAN,PASQUALE'S CAFE,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,PRESTON,-37.738762,145.002389,SHOP C/210 CENTREWAY PRESTON MARKET,PRESTON,3072,DAREBIN CITY COUNCIL,Metro North,Metro,N,POINT (145.002389 -37.738762),Darebin - Preston
32268816,LOCAL FOLK PTY LTD,LOCAL FOLK,On-Premises Licence,Ordinary trading hours,Trading to 11PM,KENSINGTON,-37.79223195,144.925618,43 EPSOM ROAD,KENSINGTON,3031,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.925618 -37.79223195),Port Phillip - West
32268840,VSUPERRICH PTY LTD,THE MAMA PAPA,On-Premises Licence,Ordinary trading hours,Trading to 11PM,MALVERN,-37.857728,145.028882,253 GLENFERRIE ROAD,MALVERN,3144,STONNINGTON CITY COUNCIL,Metro South,Metro,N,POINT (145.028882 -37.857728),Stonnington - Malvern
32268997,TRAN TUYEN THI,BINH MINH RESTAURANT,On-Premises Licence,Ordinary trading hours,Trading to 11PM,RICHMOND,-37.809926000000004,144.992977,40 VICTORIA STREET,RICHMOND,3121,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.992977 -37.809926),Yarra - Richmond
32269074,LSX COFFEE PTY LTD,SIR CHARLES,On-Premises Licence,Ordinary trading hours,Trading to 11PM,FITZROY,-37.79822336,144.9789273,121 JOHNSTON STREET,FITZROY,3065,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.9789273 -37.79822336),Yarra - North
32269325,FOOD STORY ENTERPRISES PTY LTD,FOOD STORY ENTERPRISES PTY LTD,On-Premises Licence,Ordinary trading hours,Trading to 11PM,MELBOURNE,-37.812598,144.960402,406 LONSDALE STREET,MELBOURNE,3000,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.960402 -37.812598),Melbourne - Inner
32269341,RAW EVENTS PTY LTD,VAULT CAFE BAR RESTAURANT,On-Premises Licence,Ordinary trading hours,Trading to 11PM,YARRAVILLE,-37.81631758,144.8911042,13 BALLARAT STREET,YARRAVILLE,3013,MARIBYRNONG CITY COUNCIL,Metro West,Metro,N,POINT (144.8911042 -37.81631758),Maribyrnong
32269383,GREAT NIMBUS PTY LTD,NAMASKAR INDIA,On-Premises Licence,Ordinary trading hours,Trading to 11PM,MALVERN,-37.864399,145.028207,20 GLENFERRIE ROAD,MALVERN,3144,STONNINGTON CITY COUNCIL,Metro South,Metro,N,POINT (145.028207 -37.864399),Stonnington - Malvern
32269773,LERDTADSIN PTY LTD,SIAM BAYSIDE THAI RESTAURANT,On-Premises Licence,Ordinary trading hours,Trading to 11PM,FRANKSTON,-38.144604,145.120104,"SHOP 4, 506 NEPEAN HIGHWAY",FRANKSTON,3199,FRANKSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.120104 -38.144604),Frankston - West
32269820,LJSM PTY LTD,THE PALATE CAFE BAR RESTAURANT,Late night (on-premises) Licence,Trading to 3am,Trading to 3AM,PRAHRAN,-37.84939805,144.9913053,PO BOX 2210,ST KILDA WEST,3182,STONNINGTON CITY COUNCIL,Metro South,Metro,N,POINT (144.9913053 -37.84939805),Stonnington - Prahran
32264032,CHOOEY PTY LTD,THE STONE HOTEL,Late night (on-premises) Licence,Trading to 3am,Trading to 3AM,FITZROY,-37.79818966,144.9787247,298 BRUNSWICK STREET,FITZROY,3065,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (144.9787247 -37.79818966),Yarra - North
32264040,WILLOW GRANGE PTY LTD,FAIRFIELD PARK BOATHOUSE,Restaurant and cafe Licence,Trading to 12 midnight,Trading to Midnight,FAIRFIELD,-37.78522303,145.01197,FAIRFIELD PARK DRIVE,FAIRFIELD,3078,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (145.01197 -37.78522303),Yarra - North
32264121,TRINICRIA   PTY  LTD,TRINICRIA   PTY  LTD,Restaurant and cafe Licence,Trading to 12 midnight,Trading to Midnight,NORTH MELBOURNE,-37.80283061,144.95141809999998,56-62 LEVESON STREET,NORTH MELBOURNE,3051,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9514181 -37.80283061),Port Phillip - West
32264171,HANUKOON AREE,SAENG THIAN THAI RESTAURANT,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,BENTLEIGH EAST,-37.920539,145.055373,715 CENTRE ROAD,BENTLEIGH EAST,3165,GLEN EIRA CITY COUNCIL,Metro South,Metro,N,POINT (145.055373 -37.920539),Glen Eira - South
32264309,DELKOH PTY LTD,REMY CAFE-BISTRO,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,MALVERN,-37.856821000000004,145.02909499999998,285 GLENFERRIE ROAD,MALVERN,3144,STONNINGTON CITY COUNCIL,Metro South,Metro,N,POINT (145.029095 -37.856821),Stonnington - Malvern
32264325,AMELLO PTY LTD,REPUBLICA ST KILDA BEACH,On-Premises Licence,Trading to 1am,Trading to 1AM,ST KILDA,-37.86502595,144.9714991,SHOP 1A 10-18 JACKA BOULEVARD,ST KILDA,3182,PORT PHILLIP CITY COUNCIL,Metro South,Metro,N,POINT (144.9714991 -37.86502595),Port Phillip - St Kilda
32264375,CERONI RICARDO ANTONIO ROBLES,LA BOHEMIA,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,NOBLE PARK,-37.95373823,145.1790196,SHOP 6 497 PRINCES HIGHWAY,NOBLE PARK,3174,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,N,POINT (145.1790196 -37.95373823),Gr. Dandenong Bal
32264692,SO GOOD TRADING PTY LTD,KHE SANH SEAFOOD RESTAURANT,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,SPRINGVALE SOUTH,-37.96160528,145.1437584,SHOP 1 792-806 HEATHERTON RD,SPRINGVALE SOUTH,3172,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,N,POINT (145.1437584 -37.96160528),Gr. Dandenong Bal
32264707,THE ONE THAI TAKEAWAY PTY LTD,PARN THONG THAI RESTAURANT,On-Premises Licence,Ordinary trading hours,Trading to 11PM,SANDRINGHAM,-37.952059999999996,145.005195,40 BAY ROAD,SANDRINGHAM,3191,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (145.005195 -37.95206),Bayside  - South
32264715,KYOTO GARDEN P/L,DAJAVIEW,On-Premises Licence,Trading to 1am,Trading to 1AM,MELBOURNE,-37.81280679,144.9673846,225 RUSSELL ST,MELBOURNE,3000,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.9673846 -37.81280679),Melbourne - Inner
32264799,DUONG PHUONG NGOC BICH,GREEN BAMBOO RESTAURANT,Restaurant and cafe Licence,Trading to 12 midnight,Trading to Midnight,NORTH ESSENDON,-37.73787678,144.8944381,304 KEILOR ROAD,NORTH ESSENDON,3041,MOONEE VALLEY CITY COUNCIL,Metro West,Metro,N,POINT (144.8944381 -37.73787678),Moonee Valley - Essendon
32264812,CARLITO B PTY LTD,HUNKY DORY FISH AND CHIPS,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,PORT MELBOURNE,-37.83920825,144.9414403,3/181 BAY STREET,PORT MELBOURNE,3207,PORT PHILLIP CITY COUNCIL,Metro South,Metro,N,POINT (144.9414403 -37.83920825),Port Phillip - West
32264862,SMALL AXE PROVISIONS PTY LTD,SMALL AXE KITCHEN,Restaurant and cafe Licence,Trading to 12 midnight,Trading to Midnight,BRUNSWICK,-37.766813,144.96146000000002,281-283 VICTORIA STREET,BRUNSWICK,3056,MORELAND CITY COUNCIL,Metro North,Metro,N,POINT (144.96146 -37.766813),Moreland - Brunswick
32264927,PBMG PTY LTD,MONTAGUE FOOD STORE,Restaurant and cafe Licence,Ordinary trading hours,Trading to 11PM,SOUTH MELBOURNE,-37.837234,144.95386399999998,406 PARK STREET,SOUTH MELBOURNE,3205,PORT PHILLIP CITY COUNCIL,Metro South,Metro,N,POINT (144.953864 -37.837234),Port Phillip - West
32265135,GLASSKUBE PTY LTD,TREEHOUSE LOUNGE,On-Premises Licence,Trading to 1am,Trading to 1AM,BALACLAVA,-37.869218,144.99561599999998,1/135 FITZROY STREET,ST KILDA,3182,PORT PHILLIP CITY COUNCIL,Metro South,Metro,N,POINT (144.995616 -37.869218),Port Phillip - St Kilda
32265274,KNOBEL MEG LOUISE,CAMBRAI HOSTEL,On-Premises Licence,Trading to 1am,Trading to 1AM,MAFFRA,-37.799708,144.989436,117 JOHNSON STREET,MAFFRA,3860,WELLINGTON SHIRE COUNCIL,Gippsland,Regional,N,POINT (144.989436 -37.799708),Yarra - North
